wavenumber_cm1,reflectance_input,reflectance_hampel_cleaned,reflectance_smoothed,baseline,detrended_residual,amplitude_envelope,normalized_fringe,is_hampel_outlier
608.9134,26.5270824,26.5270824,26.518517377479224,60.494122146980246,-33.97560476950102,29.30016562723513,-0.8152220838905545,0
609.3955,26.97384232,26.97384232,26.96918659335042,60.47306900329943,-33.503882409949014,29.053189088977014,-0.8106812001014958,0
609.8776,27.44333798,27.44333798,27.41821144954851,60.45202542921411,-33.033813979665595,28.807634433956935,-0.8060630312288158,0
610.3597,27.8695857,27.8695857,27.865761612912355,60.43099142261381,-32.56522980970145,28.563501662174893,-0.8013620454303406,0
610.8419,28.30691245,28.30691245,28.313307096858082,60.40996262136761,-32.09665552450953,28.320790773630897,-0.7965397513985837,0
611.324,28.75468974,28.75468974,28.754890799515806,60.38894774538925,-31.634056945873446,28.07950176832493,-0.7917449723487093,0
611.8061,29.22209038,29.22209038,29.194529222954834,60.367942430563915,-31.17341320760908,27.83963464625701,-0.7868763493434224,0
612.2882,29.64394772,29.64394772,29.633473212255247,60.346946674781094,-30.713473462525847,27.60118940742713,-0.7819004505394787,0
612.7703,30.08406005,30.08406005,30.069355176488656,60.3259604759303,-30.256605299441645,27.364166051835284,-0.7768768357145728,0
613.2524,30.49331057,30.49331057,30.504141492320624,60.304983831901,-29.800842339580374,27.128564579481477,-0.7717534481424861,0
613.7346,30.9314689,30.9314689,30.941572585740037,60.28401239245685,-29.342439806716815,26.894384990365708,-0.7664293633198125,0
614.2167,31.37996556,31.37996556,31.38064409998651,60.26305485371986,-28.882410753733346,26.66162728448797,-0.7609271917442134,0
614.6988,31.81596712,31.81596712,31.822818330529167,60.24210686347239,-28.41928853294322,26.430291461848277,-0.7552036162999359,0
615.1809,32.24159415,32.24159415,32.26776521759356,60.22116841960393,-27.953403202010364,26.200377522446622,-0.7492626714010843,0
615.663,32.6701231,32.6701231,32.71230891373609,60.20023952000398,-27.487930606267895,25.971885466283013,-0.7431866024957953,0
616.1451,33.1443089,33.1443089,33.15567035598518,60.17932016256203,-27.02364980657685,25.744815293357433,-0.7369943590912589,0
616.6273,33.59974475,33.59974475,33.60031586930653,60.15840600892051,-26.55809013961398,25.519167003669892,-0.7306149587333188,0
617.1094,34.04438284,34.04438284,34.04619573259517,60.1375057314412,-26.09130999884603,25.294940597220396,-0.7240461117728964,0
617.5915,34.49752076,34.49752076,34.490188806334956,60.11661498978793,-25.62642618345297,25.07213607400893,-0.7173723426820247,0
618.0736,34.97277519,34.97277519,34.93314227773083,60.09573378185017,-25.16259150411934,24.85075343403551,-0.7105677079159166,0
618.5557,35.39498449,35.39498449,35.370282709993006,60.074862105517404,-24.704579395524398,24.63079267730013,-0.7037678091719681,0
619.0378,35.83606657,35.83606657,35.80450300376221,60.05399995867916,-24.24949695491695,24.412253803802784,-0.6968896095259852,0
619.52,36.23804539,36.23804539,36.236127572173444,60.0331430148408,-23.79701544266736,24.195136813543485,-0.6899225282768375,0
620.0021,36.662014,36.662014,36.662915661029274,60.01229992263555,-23.349384261606275,23.979441706522216,-0.6829321638788045,0
620.4842,37.08250585,37.08250585,37.08918123573341,59.99146635359281,-22.9022851178594,23.765168482738986,-0.6757897930296818,0
620.9663,37.51597676,37.51597676,37.510630443131255,59.970642305602084,-22.46001186247083,23.552317142193786,-0.6686223348019609,0
621.4484,37.91835394,37.91835394,37.9320653719642,59.94982777655285,-22.01776240458865,23.34088768488664,-0.661283963151227,0
621.9305,38.33943123,38.33943123,38.35314282264089,59.92902276433459,-21.5758799416937,23.13088011081753,-0.653781906170838,0
622.4127,38.75521255,38.75521255,38.77279726079387,59.90822295430003,-21.135425693506157,22.922294420031804,-0.6461460160963269,0
622.8948,39.16681985,39.16681985,39.1936930964297,59.887436971385156,-20.69374387495546,22.5534106368045,-0.6429407883253991,0
623.3769,39.60583678,39.60583678,39.61629920103577,59.86666049896928,-20.25036129793351,22.18733496548816,-0.6394921589724846,0
623.859,40.02773086,40.02773086,40.03764019242184,59.845893534941915,-19.808253342520075,21.824194592342128,-0.6358824925961395,0
624.3411,40.45666519,40.45666519,40.458109506851386,59.82513607719255,-19.367026570341167,21.46410172910884,-0.6320886908420373,0
624.8232,40.91348886,40.91348886,40.87562986718482,59.80438812361064,-18.928758256425823,21.107170930884603,-0.6281695635526642,0
625.3054,41.29260283,41.29260283,41.29207875749864,59.783645371380416,-18.491566613881773,20.7535101954439,-0.6240525912432716,0
625.7875,41.71805332,41.71805332,41.70506461844666,59.762916421772246,-18.057851803325583,20.403236732795538,-0.6198095834026989,0
626.2696,42.12654615,42.12654615,42.11682529376539,59.7421969699996,-17.62537167623421,20.0564544717319,-0.615353267884708,0
626.7517,42.52763398,42.52763398,42.52398260765881,59.721487013951936,-17.197504406293127,19.713270763318747,-0.6107933569335544,0
627.2338,42.93419188,42.93419188,42.92488799331752,59.70078655151875,-16.775898558201234,19.37377960174832,-0.606184467382395,0
627.7159,43.3095978,43.3095978,43.32232743613869,59.68009558058955,-16.35776814445086,19.03808605520288,-0.6014191176066676,0
628.1981,43.7057418,43.7057418,43.714382163010214,59.65940981016424,-15.945027647154028,18.70626670396267,-0.5965621545717537,0
628.6802,44.09386479,44.09386479,44.10258389891737,59.63873781787912,-15.536153918961745,18.378393255171623,-0.5915503453455547,0
629.1623,44.49427698,44.49427698,44.486332781526066,59.61807531076601,-15.131742529239943,18.05452280031067,-0.5864001346764022,0
629.6444,44.87911423,44.87911423,44.86590799397129,59.59742228671439,-14.7315142927431,17.734729697855347,-0.5810937425335921,0
630.1265,45.24366468,45.24366468,45.24533317453684,59.57677874361373,-14.331445569076891,17.419068949340737,-0.5754600179223951,0
630.6086,45.62771331,45.62771331,45.619430733755536,59.55614467935355,-13.936713945598015,17.107592352974933,-0.5696986025612694,0
631.0908,45.98697441,45.98697441,45.991249874438765,59.53551581473374,-13.544265940294977,16.80034205382636,-0.5636758834561235,0
631.5729,46.34786624,46.34786624,46.36084128215369,59.514900703788015,-13.154059421634322,16.49736009813426,-0.5573786251093549,0
632.055,46.74415175,46.74415175,46.727762773503805,59.49429506535077,-12.766532291846964,16.19870401385677,-0.5508136511073661,0
632.5371,47.09243651,47.09243651,47.09527376232368,59.47369889731152,-12.378425134987843,15.904430770206693,-0.5438233712795781,0
633.0192,47.4499154,47.4499154,47.4590647129546,59.45311219755975,-11.994047484605147,15.614594916159769,-0.5365841766476841,0
633.5013,47.81208789,47.81208789,47.82079900368359,59.43253496398492,-11.611735960301331,15.329256659531108,-0.5290088761376672,0
633.9835,48.16941506,48.16941506,48.18071924179081,59.411962929171175,-11.231243687380363,15.048490584035347,-0.5210708320211773,0
634.4656,48.53545847,48.53545847,48.538643032336736,59.39140462358117,-10.85276159124443,14.772377667220658,-0.5127630651956833,0
634.9477,48.89023801,48.89023801,48.89570540874732,59.370855777836155,-10.475150369088837,14.50097909174325,-0.5040143572754806,0
635.4298,49.24408898,49.24408898,49.24926202712915,59.35031638982561,-10.101054362696459,14.234363419296328,-0.4949379843447417,0
635.9119,49.60324887,49.60324887,49.60011678256882,59.32978645743904,-9.729669674870223,13.972596937243768,-0.4854812042583002,0
636.394,49.95478755,49.95478755,49.945910746710695,59.30926597856592,-9.363355231855223,13.715763441867002,-0.4757517236336958,0
636.8762,50.31117859,50.31117859,50.288039070332786,59.28875069755881,-9.000711627226025,13.463908994162601,-0.4656690168972529,0
637.3583,50.62803178,50.62803178,50.628483549005544,59.268249121340865,-8.639765572335321,13.217085455623407,-0.4551161855086501,0
637.8404,50.96596502,50.96596502,50.96416000999934,59.2477569923044,-8.283596982305063,12.97533086857196,-0.44424630808977283,0
638.3225,51.29788876,51.29788876,51.29278941478194,59.227274308338906,-7.934484893556963,12.738672060038285,-0.43318072741689545,0
638.8046,51.61560027,51.61560027,51.618163730806785,59.20680106733387,-7.588637336527086,12.50714131819747,-0.4217049288975144,0
639.2867,51.9499494,51.9499494,51.93966503810002,59.186337267178786,-7.246672229078769,12.28075802113504,-0.4098452402364982,0
639.7689,52.25402054,52.25402054,52.256137191584806,59.1658786639789,-6.909741472394096,12.059535878604024,-0.3976627572576219,0
640.251,52.5643853,52.5643853,52.56963927576917,59.14543374114935,-6.575794465380177,11.843475272054848,-0.385032058400399,0
640.7331,52.87814932,52.87814932,52.879818524402715,59.12499825283777,-6.245179728435055,11.632593014970494,-0.37196575628430917,0
641.2152,53.19858335,53.19858335,53.18696822747234,59.104572196933674,-5.917603969461332,11.426890452330692,-0.358439183938627,0
641.6973,53.49231688,53.49231688,53.492433710283706,59.084155571326505,-5.5917218610427994,11.226373250589736,-0.3443602815972502,0
642.1794,53.79188374,53.79188374,53.797965653546214,59.06374837390578,-5.265782720359567,11.031030383335207,-0.3296061523403955,0
642.6616,54.08427783,54.08427783,54.10183390756059,59.04334637251368,-4.941512464953092,10.840866892546964,-0.3142745971451641,0
643.1437,54.41680072,54.41680072,54.40577880444846,59.022958027088876,-4.6171792226404165,10.6558731498723,-0.29824164524098334,0
643.6258,54.70533027,54.70533027,54.70820659082635,59.00257910351853,-4.294372512692178,10.476067691217274,-0.2816013638541358,0
644.1079,54.9935335,54.9935335,55.00865804889108,58.98220959969213,-3.973551550801055,10.301437513386823,-0.26437917202906003,0
644.59,55.31379426,55.31379426,55.310975511937826,58.96184951349919,-3.6508740015613625,10.13199819528581,-0.24630103190846758,0
645.0721,55.60406094,55.60406094,55.61217402262758,58.94149884282916,-3.3293248202015846,9.967770915057452,-0.22756419657360044,0
645.5543,55.90259926,55.90259926,55.91151240265374,58.92115336724544,-3.0096409645916964,9.808773958139714,-0.2082185232904887,0
646.0364,56.21566308,56.21566308,56.21045982130689,58.9008215232417,-2.690361701934812,9.655017057370877,-0.1881574788380118,0
646.5185,56.51843768,56.51843768,56.51085120836474,58.88049908842892,-2.3696478800641785,9.506527449074099,-0.16724130518663305,0
647.0006,56.81565855,56.81565855,56.807074567024436,58.86018606069656,-2.0531114936721266,9.363336603798183,-0.14589073467764915,0
647.4827,57.1009761,57.1009761,57.10198938776323,58.83988243793417,-1.737893050170939,9.225466537087874,-0.12390137286187468,0
647.9648,57.38040419,57.38040419,57.39542163550105,58.819588218031214,-1.4241665825301624,9.092939608990045,-0.10129611444319833,0
648.447,57.68261133,57.68261133,57.68652533873085,58.799299192256434,-1.1127738535255816,8.965775638372,-0.07815469837017557,0
648.9291,57.98609735,57.98609735,57.97447211883873,58.77902377369007,-0.8045516548513376,8.8439700792322,-0.054563480133130136,0
649.4112,58.25659539,58.25659539,58.258050995272214,58.75875775165119,-0.5007067563789747,8.727519387300019,-0.030645521761386532,0
649.8933,58.53420894,58.53420894,58.5409461003621,58.73850112402924,-0.1975550236671424,8.616406912935071,-0.0061278429633551314,0
650.3754,58.8251518,58.8251518,58.81865409968868,58.71825388871372,0.10040021097496066,8.510601770567067,0.018590282502759313,0
650.8575,59.09839666,59.09839666,59.093023204837415,58.698016043594144,0.39500716124327084,8.410058631082666,0.043626235950718906,0
651.3397,59.34626919,59.34626919,59.3643059577534,58.67778339162887,0.6865225661245304,8.31472573748693,0.06896636030767461,0
651.8218,59.64088494,59.64088494,59.63008280613849,58.657564322516265,0.972518483622224,8.224553886924573,0.09436344261908944,0
652.3039,59.8954645,59.8954645,59.89107793770435,58.637354637267606,1.2537233004367465,8.1394848932676,0.11983554871082179,0
652.786,60.12491105,60.12491105,60.14369200408552,58.61715433377239,1.5265376703131324,8.059446385856898,0.14501998279930953,0
653.2681,60.40143544,60.40143544,60.39186276039804,58.59696340992009,1.794899350477948,7.984392631480617,0.17021246767250972,0
653.7502,60.64576957,60.64576957,60.6332260307086,58.57678186360022,2.0564441671083813,7.914253940301597,0.1951546214543074,0
654.2324,60.89104299,60.89104299,60.86810211731205,58.55660550944505,2.3114966078669994,7.848974992653451,0.21982378219933077,0
654.7145,61.10484314,61.10484314,61.097419376981875,58.53644271380252,2.5609766631793534,7.7885018120079765,0.24425261184992544,0
655.1966,61.34006575,61.34006575,61.32094827008746,58.51628928936043,2.8046589807270337,7.7327863136731345,0.2683707873862986,0
655.6787,61.54280661,61.54280661,61.541701376324795,58.496145234008274,3.0455561423165207,7.68179039972145,0.29240729436639673,0
656.1608,61.74244076,61.74244076,61.75666139845295,58.476010545635546,3.280650852817402,7.635496152914087,0.31603535229434687,0
