wavenumber_cm1,normalized_observed,normalized_fitted,residual
594.932,-0.8961197850579846,-0.6481177576545272,-0.24800202740345745
595.4141,-0.895293962956528,-0.6410715388522032,-0.2542224241043247
595.8962,-0.8943892393955241,-0.6339914257203482,-0.2603978136751759
596.3784,-0.8933575178414556,-0.6268763403712374,-0.26648117747021816
596.8605,-0.8921517112374463,-0.6197296368056728,-0.27242207443177346
597.3426,-0.8907432045234939,-0.6125502474856415,-0.2781929570378524
597.8247,-0.88904173709366,-0.6053385786474276,-0.2837031584462324
598.3068,-0.8870704561562383,-0.5980950381918644,-0.28897541796437387
598.7889,-0.8848829464139127,-0.5908200356612484,-0.29406291075266433
599.2711,-0.8825051493040311,-0.5835124635593532,-0.29899268574467797
599.7532,-0.8799369574785214,-0.5761757656433061,-0.3037611918352153
600.2353,-0.877207385465559,-0.5688088439819947,-0.30839854148356427
600.7174,-0.8743687705048845,-0.5614121144514759,-0.3129566560534086
601.1995,-0.8714117251501393,-0.5539859944526331,-0.31742573069750624
601.6816,-0.8683937297827679,-0.5465309028876291,-0.3218628268951388
602.1638,-0.8653390234936095,-0.5390457049027491,-0.3262933185908604
602.6459,-0.8622109875308107,-0.5315339270078486,-0.3306770605229621
603.128,-0.8591310872482372,-0.5239944431121027,-0.3351366441361344
603.6101,-0.8560555960665828,-0.5164276778859315,-0.3396279181806513
604.0922,-0.8529307716980212,-0.5088340573820977,-0.3440967143159235
604.5743,-0.8497431533178179,-0.5012140090117088,-0.34852914430610915
605.0565,-0.8464970572178165,-0.49356637286498717,-0.35293068435282937
605.5386,-0.8431236470373618,-0.4858947510487712,-0.35722889598859053
606.0207,-0.8395989440315634,-0.4781979915979601,-0.3614009524336033
606.5028,-0.8359337342327908,-0.47047652711596066,-0.36545720711683016
606.9849,-0.8321418766513874,-0.46273079144352247,-0.3694110852078649
607.467,-0.8281281985010989,-0.45496121963436637,-0.3731669788667325
607.9492,-0.8239675927276365,-0.44716662906983956,-0.376800963657797
608.4313,-0.8196586101363711,-0.4393506901603993,-0.3803079199759718
608.9134,-0.8152220838905545,-0.4315122273995004,-0.3837098564910541
609.3955,-0.8106812001014958,-0.42365168044791274,-0.38702951965358307
609.8776,-0.8060630312288158,-0.4157694900565467,-0.39029354117226916
610.3597,-0.8013620454303406,-0.407866098041761,-0.3934959473885796
610.8419,-0.7965397513985837,-0.399940301464172,-0.3965994499344117
611.324,-0.7917449723487093,-0.39199583162168833,-0.399749140727021
611.8061,-0.7868763493434224,-0.384031491841808,-0.4028448575016144
612.2882,-0.7819004505394787,-0.3760477279545654,-0.40585272258491323
612.7703,-0.7768768357145728,-0.36804498673104863,-0.40883184898352415
613.2524,-0.7717534481424861,-0.36002371585840176,-0.4117297322840844
613.7346,-0.7664293633198125,-0.3519826945008289,-0.41444666881898357
614.2167,-0.7609271917442134,-0.34392570731964556,-0.41700148442456786
614.6988,-0.7552036162999359,-0.33585153888976343,-0.4193520774101725
615.1809,-0.7492626714010843,-0.32776064031172514,-0.42150203108935913
615.663,-0.7431866024957953,-0.3196534634764193,-0.42353313901937595
616.1451,-0.7369943590912589,-0.31153046103985804,-0.42546389805140084
616.6273,-0.7306149587333188,-0.3033903967254098,-0.42722456200790904
617.1094,-0.7240461117728964,-0.29523710094110556,-0.4288090108317908
617.5915,-0.7173723426820247,-0.28706934195563205,-0.4303030007263926
618.0736,-0.7105677079159166,-0.2788875752323988,-0.4316801326835178
618.5557,-0.7037678091719681,-0.2706922568731896,-0.43307555229877853
619.0378,-0.6968896095259852,-0.2624838435926979,-0.43440576593328734
619.52,-0.6899225282768375,-0.2542610861553613,-0.43566144212147623
620.0021,-0.6829321638788045,-0.24602785302191088,-0.43690431085689363
620.4842,-0.6757897930296818,-0.2377828986292151,-0.4380068944004667
620.9663,-0.6686223348019609,-0.22952668188890846,-0.4390956529130524
621.4484,-0.661283963151227,-0.2212596621979902,-0.44002430095323675
621.9305,-0.653781906170838,-0.21298229941324767,-0.44079960675759033
622.4127,-0.6461460160963269,-0.20469333384344268,-0.44145268225288425
622.8948,-0.6429407883253991,-0.1963966642460952,-0.44654412407930394
623.3769,-0.6394921589724846,-0.18809103372377692,-0.4514011252487077
623.859,-0.6358824925961395,-0.1797769037164818,-0.4561055888796577
624.3411,-0.6320886908420373,-0.1714547359958779,-0.46063395484615943
624.8232,-0.6281695635526642,-0.16312499263966748,-0.46504457091299667
625.3054,-0.6240525912432716,-0.1547864060204907,-0.4692661852227809
625.7875,-0.6198095834026989,-0.14644289739045319,-0.4733666860122457
626.2696,-0.615353267884708,-0.13809320103342565,-0.47726006685128236
626.7517,-0.6107933569335544,-0.12973777999453087,-0.48105557693902357
627.2338,-0.606184467382395,-0.12137709749652412,-0.4848073698858708
627.7159,-0.6014191176066676,-0.11301161691409317,-0.4884075006925744
628.1981,-0.5965621545717537,-0.10464006521460265,-0.491922089357151
628.6802,-0.5915503453455547,-0.09626637831182316,-0.49528396703373156
629.1623,-0.5864001346764022,-0.08788928419956646,-0.49851085047683574
629.6444,-0.5810937425335921,-0.07950924660337291,-0.5015844959302193
630.1265,-0.5754600179223951,-0.07112672927227481,-0.5043332886501203
630.6086,-0.5696986025612694,-0.06274219595311589,-0.5069564066081534
631.0908,-0.5636758834561235,-0.05435437074506702,-0.5093215127110565
631.5729,-0.5573786251093549,-0.04596719637560448,-0.5114114287337503
632.055,-0.5508136511073661,-0.037579397085114846,-0.5132342540222513
632.5371,-0.5438233712795781,-0.029191436355148287,-0.5146319349244298
633.0192,-0.5365841766476841,-0.020803777536869822,-0.5157803991108143
633.5013,-0.5290088761376672,-0.012416883825417002,-0.5165919923122502
633.9835,-0.5210708320211773,-0.004029478989983959,-0.5170413530311934
634.4656,-0.5127630651956833,0.004354495275578851,-0.5171175604712621
634.9477,-0.5040143572754806,0.012736315944775922,-0.5167506732202565
635.4298,-0.4949379843447417,0.021115520702239876,-0.5160535050469816
635.9119,-0.4854812042583002,0.029491647516356023,-0.5149728517746562
636.394,-0.4757517236336958,0.03786423466475877,-0.5136159582984545
636.8762,-0.4656690168972529,0.04623455617388847,-0.5119035730711413
637.3583,-0.4551161855086501,0.054598679214656304,-0.5097148647233064
637.8404,-0.44424630808977283,0.06295787943701939,-0.5072041875267922
638.3225,-0.43318072741689545,0.07131169660999023,-0.5044924240268857
638.8046,-0.4217049288975144,0.07965967093886109,-0.5013645998363755
639.2867,-0.4098452402364982,0.08800134309049229,-0.4978465833269905
639.7689,-0.3976627572576219,0.0963379823615367,-0.4940007396191586
640.251,-0.385032058400399,0.10466567258699391,-0.4896977309873929
640.7331,-0.37196575628430917,0.11298568556302971,-0.48495144184733885
641.2152,-0.358439183938627,0.12129756405540498,-0.479736747994032
641.6973,-0.3443602815972502,0.12960085141751293,-0.4739611330147631
642.1794,-0.3296061523403955,0.13789509161546426,-0.46750124395585974
642.6616,-0.3142745971451641,0.14618154670465072,-0.4604561438498148
643.1437,-0.29824164524098334,0.154456324936201,-0.4526979701771844
643.6258,-0.2816013638541358,0.1627206917344532,-0.444322055588589
644.1079,-0.26437917202906003,0.17097419376662903,-0.43535336579568906
644.59,-0.24630103190846758,0.17921637843749433,-0.4255174103459619
645.0721,-0.22756419657360044,0.1874467939141794,-0.41501099048777984
645.5543,-0.2082185232904887,0.19566669251822705,-0.4038852158087157
646.0364,-0.1881574788380118,0.2038722146063614,-0.3920296934443732
646.5185,-0.16724130518663305,0.21206461673022314,-0.3793059219168562
647.0006,-0.14589073467764915,0.22024345035377552,-0.3661341850314247
647.4827,-0.12390137286187468,0.2284082678266982,-0.3523096406885729
647.9648,-0.10129611444319833,0.2365586224088791,-0.33785473685207745
648.447,-0.07815469837017557,0.24469575421927386,-0.32285045258944944
648.9291,-0.054563480133130136,0.2528158433318429,-0.30737932346497304
649.4112,-0.030645521761386532,0.26092013494678856,-0.2915656567081751
649.8933,-0.0061278429633551314,0.2690081862089078,-0.27513602917226293
650.3754,0.018590282502759313,0.2770795552948349,-0.2584892727920756
650.8575,0.043626235950718906,0.28513380143717537,-0.24150756548645647
651.3397,0.06896636030767461,0.293172150112246,-0.2242057898045714
651.8218,0.09436344261908944,0.3011908286300743,-0.20682738601098485
652.3039,0.11983554871082179,0.3091910683877125,-0.18935551967689068
652.786,0.14501998279930953,0.31717243308193005,-0.17215245028262052
653.2681,0.17021246767250972,0.3251344875851286,-0.15492201991261886
653.7502,0.1951546214543074,0.33307679796907685,-0.13792217651476946
654.2324,0.21982378219933077,0.3410005726609077,-0.12117679046157695
654.7145,0.24425261184992544,0.3489020936179143,-0.10464948176798886
655.1966,0.2683707873862986,0.3567825760141562,-0.08841178862785759
655.6787,0.29240729436639673,0.36464159095484366,-0.07223429658844693
656.1608,0.31603535229434687,0.3724787108620278,-0.0564433585676809
656.6429,0.3391694963312303,0.38029350949786245,-0.04112401316663217
657.125,0.36229428517457035,0.38808556198778127,-0.025791276813210917
657.6072,0.3851709833117464,0.39585605387797823,-0.010685070566231858
658.0892,0.40765303471016673,0.4035997359864883,0.0040532987236784335
658.5714,0.42994149468527487,0.41132261384283214,0.01861888084244273
659.0535,0.4520630054662762,0.41901945596445783,0.03304354950181837
659.5356,0.4739255473213637,0.4266914487354201,0.04723409858594363
660.0177,0.4955042423579181,0.434338175943159,0.061166066414759135
660.4999,0.5167724731468014,0.4419608010078555,0.0748116721389459
660.9819,0.5371894929625641,0.449554176456996,0.0876353165055681
661.4641,0.5567097623969424,0.4571241921575519,0.09958557023939046
661.9462,0.5755834107570234,0.46466572016124885,0.1109176905957745
662.4283,0.5935150951343027,0.47217992474989734,0.12133517038440533
662.9104,0.6108568128612839,0.4796663991855318,0.13119041367575213
663.3926,0.627193619439579,0.4871262824926166,0.14006733694696238
663.8746,0.6435378779151792,0.49455453895099133,0.14898333896418792
664.3568,0.6602037757878457,0.5019569312754892,0.1582468445123565
664.8389,0.6772804251337657,0.5093284450528535,0.16795198008091228
665.321,0.6952408897612173,0.5166702201911657,0.17857066957005163
665.8031,0.7135144258085916,0.5239818602192471,0.1895325655893445
666.2853,0.7324911270779865,0.5312644775487643,0.2012266495292222
666.7673,0.7516367490526589,0.538513158014232,0.21312359103842682
667.2495,0.7705216750490754,0.5457335259624803,0.22478814908659517
667.7316,0.7887832525947243,0.5529206902719643,0.23586256232275993
668.2137,0.8059536158521382,0.5600757642581013,0.24587785159403686
668.6958,0.8220619392777455,0.5671983624868061,0.2548635767909394
669.178,0.8365549302541211,0.5742895685967362,0.2622653616573849
669.66,0.8493619362443827,0.5813445995197802,0.2680173367246025
670.1422,0.8601333594973436,0.5883689303144505,0.2717644291828931
670.6243,0.8687702962314773,0.5953578026445879,0.27341249358688935
671.1064,0.8754874136412146,0.6023123010708891,0.27317511257032556
671.5885,0.8806527618619324,0.6092320519432332,0.27142070991869927
672.0707,0.8843556559436925,0.616118108028202,0.2682375479154905
672.5527,0.8868377918253255,0.6229658266195739,0.2638719652057516
673.0349,0.8886758132774376,0.629780522883965,0.2588952903934726
673.517,0.8906409408174814,0.6365575804828522,0.2540833603346292
673.9991,0.8925830971799537,0.6432980531212142,0.2492850440587394
674.4812,0.8949291038463165,0.6500015796549306,0.24492752419138597
674.9634,0.8977416843390121,0.6566691799445858,0.2410725043944263
675.4454,0.9007520005238113,0.6632963606142894,0.2374556399095219
675.9276,0.9039871447717848,0.6698882666724371,0.2340988780993477
676.4097,0.9070403611835849,0.6764404326911302,0.2305999284924547
676.8918,0.9098835295774587,0.682953879483797,0.22692965009366162
677.3739,0.9124560936553707,0.6894282591080882,0.22302783454728248
677.8561,0.9145157593110691,0.6958645565537653,0.21865120275730376
678.3381,0.9163552331360199,0.7022584364303126,0.21409679670570725
678.8203,0.9176711649950834,0.7086148636786511,0.20905630131643227
679.3024,0.9186432526339442,0.7149295323780738,0.20371372025587042
679.7845,0.9192824857835982,0.7212034284836584,0.1980790572999398
680.2666,0.9194827429917302,0.7274362179230371,0.19204652506869302
680.7488,0.9195042849137013,0.7336288489232001,0.18587543599050116
681.2308,0.9193272139424297,0.7397771524039889,0.17955006153844077
681.713,0.9189106668050889,0.7458859037057557,0.17302476309933323
682.1951,0.9181702256895411,0.7519509646785454,0.1662192610109957
682.6772,0.9172656993000079,0.7579732845251717,0.15929241477483624
683.1593,0.9161127548628116,0.7639525436825791,0.15216021118023249
683.6415,0.9147033022681179,0.7698896517995427,0.1448136504685752
684.1235,0.9129401143229692,0.7757806140852579,0.13715950023771128
684.6057,0.9109925795084336,0.7816300071407805,0.12936257236765314
685.0878,0.9086919523779521,0.7874338685017154,0.12125808387623671
685.5699,0.9060099281437957,0.7931931088011569,0.11281681934263876
686.052,0.9030924484994869,0.7989074235946141,0.1041850249048728
686.5342,0.8998102487719446,0.8045776822171931,0.09523256655475154
687.0162,0.8962772239703954,0.8102000717851583,0.08607715218523715
687.4984,0.8925143164961321,0.8157789614334517,0.07673535506268037
687.9805,0.8887137372834945,0.821310571934103,0.0674031653493915
688.4626,0.8847368704420867,0.8267957736130098,0.05794109682907689
688.9447,0.8807036288231189,0.8322342777222592,0.0484693511008597
689.4269,0.8765748114154855,0.8376269116310981,0.038947899784387396
689.9089,0.8724824947648221,0.8429700516048487,0.029512443159973367
690.3911,0.868430697156753,0.8482678510139952,0.020162846142757873
690.8732,0.8644050384232025,0.8535167210395814,0.01088831738362106
691.3553,0.8604651832958328,0.8587174900461085,0.001747693249724236
691.8374,0.8566458205932116,0.8638698855279128,-0.00722406493470118
692.3196,0.8528397358580194,0.8689746913226232,-0.01613495546460375
692.8016,0.8491478158224098,0.87402847969713,-0.02488066387472021
693.2838,0.8455362223697646,0.8790351804033136,-0.033498958033549076
693.7659,0.8418580883020684,0.8839914018119872,-0.04213331350991878
694.248,0.8383041764009194,0.8888979287584566,-0.05059375235753727
694.7301,0.8347683873646099,0.8937545054916254,-0.058986118127015486
695.2123,0.8312660132537676,0.898561870841107,-0.06729585758733936
695.6943,0.8278087906247406,0.9033167995254853,-0.07550800890074472
696.1765,0.8242707277827599,0.9080229902829134,-0.08375226250015355
696.6586,0.8207693944259228,0.9126772550501014,-0.09190786062417866
697.1407,0.8172572017592326,0.9172803336547402,-0.1000231318955076
697.6228,0.8137689853875392,0.921831987578288,-0.10806300219074882
698.105,0.8101938436683584,0.9263329092580972,-0.11613906558973874
698.587,0.8066244759404791,0.9307800819000922,-0.12415560595961306
699.0692,0.8030021649767679,0.9351769663064511,-0.13217480132968318
699.5513,0.7994170531084362,0.9395205839393501,-0.14010353083091387
700.0334,0.7957403369174066,0.9438116282325921,-0.14807129131518548
700.5155,0.7922241799449286,0.948049878342968,-0.1558256983980395
700.9977,0.7887720963088866,0.9522359790260531,-0.1634638827171665
701.4797,0.7855145105022644,0.9563671275850314,-0.170852617082767
701.9619,0.7823321887170175,0.9604465404496428,-0.17811435173262535
702.444,0.7793405623866458,0.9644714541394557,-0.18513089175280983
702.9261,0.7765245186298223,0.9684425144028315,-0.19191799577300916
703.4082,0.773874243888302,0.9723595184786658,-0.1984852745903638
703.8904,0.7714180556579516,0.9762230622483472,-0.20480500659039558
704.3724,0.7690693555055533,0.9800305622861357,-0.2109612067805824
704.8546,0.766809775770072,0.9837849847105766,-0.2169752089405046
705.3367,0.7645761670494523,0.9874837861926654,-0.2229076191432131
705.8188,0.7623866858709285,0.9911275636009256,-0.22874087772999707
706.3009,0.7601113956128421,0.9947161326263338,-0.23460473701349172
706.7831,0.7577919360941812,0.9982500391830139,-0.24045810308883275
707.2651,0.7554793736506956,1.0017269238445268,-0.24624755019383116
707.7473,0.7530884948552106,1.0051494969880372,-0.2520610021328267
708.2294,0.7507167212335234,1.008515440082836,-0.2577987188493126
708.7115,0.7482769719933987,1.0118253000225157,-0.263548328029117
709.1936,0.7458916561433213,1.0150789112826901,-0.2691872551393688
709.6758,0.7435475526657755,1.0182767688184344,-0.2747292161526589
710.1578,0.7413807660362493,1.02141674147666,-0.2800359754404107
710.64,0.7392912527209236,1.0245012789814334,-0.28521002626050984
711.1221,0.737243184176077,1.0275282917915742,-0.2902851076154972
711.6042,0.735352309282763,1.0304982758319885,-0.29514596654922554
712.0863,0.7336185752444226,1.0334110846574531,-0.2997925094130305
712.5685,0.7320383812407768,1.0362671613752943,-0.3042287801345175
713.0505,0.7305178765463723,1.0390646069179923,-0.30854673037161995
713.5327,0.729123274324075,1.0418056059720566,-0.31268233164798165
714.0148,0.7278251347846492,1.0444883017139712,-0.31666316692932206
714.4969,0.7266551520517538,1.0471131382093053,-0.3204579861575515
714.979,0.7255209589246912,1.0496799883479777,-0.32415902942328656
715.4612,0.7245298703502644,1.0521892426055417,-0.3276593722552773
715.9432,0.7235122017963184,1.0546392373436921,-0.33112703554737377
716.4254,0.7226681355391049,1.0570318883619387,-0.3343637528228338
716.9075,0.7219130980426188,1.0593655748128952,-0.33745247677027634
717.3896,0.7212037174353221,1.0616406881168388,-0.3404369706815167
717.8717,0.72059608111941,1.06385712071583,-0.34326103959642007
718.3539,0.7200981516321971,1.0660152097756526,-0.3459170581434554
718.8359,0.7196653126551819,1.0681135299565176,-0.3484482173013358
719.3181,0.7192636052844045,1.0701537248631703,-0.3508901195787658
719.8002,0.7189355469627295,1.0721344124075423,-0.3531988654448127
720.2823,0.7185626752902311,1.0740559306847277,-0.3554932553944966
720.7644,0.7181846358006776,1.0759181918665857,-0.35773355606590806
721.2466,0.717922129851621,1.07772147923832,-0.3597993493866991
721.7286,0.7176462738964576,1.07946460814879,-0.36181833425233234
722.2108,0.7174090950827828,1.0811489472474571,-0.3637398521646743
722.6929,0.7171989210468835,1.0827733555088295,-0.36557443446194593
723.175,0.7170502055787937,1.084338117130151,-0.3672879115513572
723.6571,0.7168781710537194,1.0858431641511133,-0.36896499309739383
724.1393,0.716663065796426,1.0872887255136559,-0.3706256597172298
724.6213,0.7164239723079188,1.0886738591623675,-0.3722498868544487
725.1035,0.7162515173056839,1.0899996565826522,-0.37374813927696826
725.5856,0.7160845875214493,1.0912652196312256,-0.37518063210977626
726.0677,0.7159622075603305,1.0924707781429692,-0.37650857058263876
726.5498,0.7158990128740658,1.0936162841236303,-0.37771727124956456
727.032,0.7158673426796325,1.0947019118180321,-0.37883456913839963
727.514,0.7158649418350252,1.0957269631876532,-0.3798620213526279
727.9962,0.7159056531069742,1.09669225090015,-0.3807865977931758
728.4783,0.7158867649289264,1.0975971210277484,-0.381710356098822
728.9604,0.715890206531277,1.0984417486873372,-0.38255154215606024
729.4425,0.715894231097335,1.0992261059089938,-0.38333187481165887
729.9247,0.7158989928280117,1.0999503119959282,-0.38405131916791646
730.4067,0.715916136610172,1.1006139138598072,-0.3846977772496353
730.8889,0.7159725069992247,1.1012174442542109,-0.3852449372549862
731.371,0.7160448496185366,1.1017604943120831,-0.38571564469354647
731.8531,0.7161434831914308,1.102243184186085,-0.38609970099465407
732.3352,0.7161996134772263,1.1026655059489212,-0.38646589247169494
732.8174,0.7162994776459735,1.1030275238273135,-0.38672804618134005
733.2994,0.7163851969335087,1.103329030127617,-0.3869438331941084
733.7816,0.7164801276444551,1.1035702771515028,-0.3870901495070477
734.2637,0.7166064611674217,1.103751101448989,-0.38714464028156725
734.7458,0.7168181312635151,1.103871568071946,-0.38705343680843085
735.2279,0.7170588115249186,1.1039316891140634,-0.3868728775891448
735.7101,0.7172544777045643,1.1039314737003911,-0.38667699599582683
736.1921,0.7175607555513692,1.103870959487702,-0.38631020393633286
736.6743,0.7177874794416725,1.103750118346452,-0.38596263890477944
737.1564,0.7180411953159155,1.103569032111436,-0.3855278367955205
737.6385,0.7182953808933702,1.1033277107069215,-0.3850323298135513
738.1206,0.7185240037614383,1.103026186186111,-0.3845021824246727
738.6028,0.7186847657075316,1.1026644126567438,-0.38397964694921216
739.0848,0.7188279417592179,1.1022426725939676,-0.38341473083474964
739.567,0.7189449099657708,1.1017606580151604,-0.38281574804938967
740.0491,0.7190424132321429,1.1012186954201248,-0.38217628218798194
740.5312,0.7191112799263604,1.100616739688304,-0.3815054597619436
741.0133,0.7191526701157201,1.0999548427313206,-0.38080217261560045
741.4955,0.7191528222039806,1.0992329038331294,-0.38008008162914886
741.9775,0.7191749115915694,1.0984514492694126,-0.3792765376778432
742.4597,0.7192291367836485,1.0976098923378639,-0.37838075555421535
742.9418,0.7192555038408722,1.0967088030981915,-0.3774532992573193
743.424,0.7193311963077396,1.0957478761175234,-0.3764166798097839
743.906,0.7194737190115944,1.0947277994039548,-0.3752540803923604
744.3882,0.7195509258110955,1.09364780134127,-0.37409687553017457
744.8702,0.7196807242925201,1.0925088559644802,-0.37282813167196016
745.3524,0.7198467921142555,1.0913100995369454,-0.37146330742268985
745.8345,0.7201016783736147,1.0900523440909615,-0.3699506657173468
746.3167,0.720307243866399,1.0887351558100153,-0.36842791194361635
746.7987,0.720577172301322,1.0873594637351636,-0.36678229143384156
747.2809,0.7208010261899644,1.0859242206439799,-0.3651231944540154
747.7629,0.7210398509722482,1.0844307147231047,-0.3633908637508565
748.2451,0.7212286640344227,1.0828778074344938,-0.36164914340007115
748.7272,0.7214528988488955,1.081266550717551,-0.35981365186865544
749.2094,0.7216033177678972,1.079596383473402,-0.3579930657055047
749.6914,0.7217394937036885,1.0778684734797035,-0.356128979776015
750.1736,0.7218241050783897,1.0760815005028297,-0.35425739542444
750.6556,0.7218624248423716,1.074237063734452,-0.3523746388920804
