wavenumber_cm1,reflectance_input,reflectance_hampel_cleaned,reflectance_smoothed,baseline,detrended_residual,amplitude_envelope,normalized_fringe,is_hampel_outlier
2068.763,18.5292111,18.5292111,18.524670972667295,17.75830357845975,0.7663673942075455,0.6604060666481675,0.726403350389587,0
2069.245,18.49421283,18.49421283,18.528996480150134,17.75928372843778,0.7697127517123548,0.6662203338857978,0.7231708356091996,0
2069.727,18.54471228,18.54471228,18.53305332501447,17.760263337663538,0.772789987350933,0.6720356729172321,0.7197405187551058,0
2070.209,18.5347841,18.5347841,18.53716137876406,17.76124240635086,0.7759189724132014,0.6778407686374984,0.7164283410281936,0
2070.691,18.54685424,18.54685424,18.542576277897766,17.762220934713575,0.7803553431841905,0.6836481117095169,0.7143806970892864,0
2071.173,18.54300483,18.54300483,18.54591443982977,17.763198922965515,0.7827155168642541,0.6894492610894607,0.7104676144351701,0
2071.655,18.55453534,18.55453534,18.55109823603768,17.76417637132052,0.7869218647171614,0.695225516196309,0.7083265413164195,0
2072.137,18.573151,18.573151,18.55553407501774,17.765153279992415,0.7903807950253245,0.7009782730966468,0.7055696963859411,0
2072.62,18.55658096,18.55658096,18.561967859254416,17.766131674296656,0.7958361849577607,0.7067091959526706,0.7046681209117824,0
2073.102,18.55869019,18.55869019,18.56810172679283,17.76710750312527,0.8009942236675585,0.7124320525526802,0.7035248856138955,0
2073.584,18.56306213,18.56306213,18.57453250531849,17.768082792912725,0.8064497124057652,0.7181321984763268,0.7026845603959787,0
2074.066,18.58861189,18.58861189,18.58106717446527,17.769057543872847,0.8120096305924243,0.7237982061883528,0.7019823008550051,0
2074.548,18.57786063,18.57786063,18.5839346009772,17.770031756219474,0.8139028447577275,0.7294200969649063,0.6981515174866861,0
2075.03,18.59449453,18.59449453,18.591974914929477,17.771005430166433,0.8209694847630438,0.7349961233558086,0.6988791501915514,0
2075.512,18.59571581,18.59571581,18.597109813893187,17.771978565927565,0.8251312479656221,0.7405344788718511,0.6971485178665904,0
2075.994,18.61068302,18.61068302,18.604092277832383,17.772951163716694,0.8311411141156881,0.7460325828222218,0.6970498052269927,0
