wavenumber_cm1,reflectance_raw,reflectance_cleaned,reflectance_smoothed,baseline,detrended,envelope,normalized,is_hampel_outlier,in_primary_modeling_range
827.7943,69.5544983,69.5544983,69.56267028691313,51.0190467219975,18.543623564915634,16.070844912286447,0.9187450768092634,0,1
828.2765,69.42392001,69.42392001,69.42692870749174,51.0049400621882,18.421988645303543,15.905653389856125,0.9222005344282557,0,1
828.7585,69.29076807,69.29076807,69.2918257659978,50.99084546820123,18.30098029779657,15.740582189547455,0.9257531574700288,0,1
829.2407,69.16612092,69.16612092,69.15592810638354,50.97675124196722,18.17917686441632,15.575704597833376,0.9293288458471759,0,1
829.7228,69.0201758,69.0201758,69.0179079388484,50.9626661528107,18.055241786037698,15.411073160750657,0.9328559141765558,0,1
830.205,68.88992894,68.88992894,68.87906681574282,50.94858435619754,17.930482459545274,15.246768044374674,0.9363960180401292,0,1
830.687,68.73957213,68.73957213,68.73793816767481,50.93451460985307,17.803423557821745,15.082848952753867,0.9398676874990625,0,1
831.1692,68.5914613,68.5914613,68.59659374063983,50.92044523632835,17.676148504311485,14.919383096037732,0.9433754198109396,0,1
831.6512,68.43869639,68.43869639,68.4527534579723,50.906387905299155,17.54636555267315,14.756435851091695,0.9467921389467933,0,1
832.1334,68.29946575,68.29946575,68.30651592468038,50.89233094961973,17.41418497506065,14.594091392389812,0.9501149689170826,0,1
832.6155,68.16069467,68.16069467,68.15907882398736,50.878283115424374,17.280795708562984,14.432424676443436,0.9534010133154848,0,1
833.0977,68.02281146,68.02281146,68.00868252927992,50.86423857363417,17.144443955645755,14.271504849432715,0.9565459934779793,0,1
833.5797,67.8711563,67.8711563,67.85722867563821,50.8502060587989,17.007022616839308,14.111413366768824,0.9596459289883481,0,1
834.0619,67.68531445,67.68531445,67.70475299062024,50.836173924367145,16.86857906625309,13.9522221572116,0.9626964560955746,0,1
834.5439,67.56059175,67.56059175,67.55039118343488,50.82215380912369,16.728237374311192,13.794014512407712,0.9656388317326278,0,1
835.0261,67.38607287,67.38607287,67.39368097626914,50.80813407680725,16.58554689946189,13.63687686247058,0.9684361803190412,0,1
835.5082,67.25189834,67.25189834,67.23717998982586,50.79412345039118,16.44305653943468,13.48088723726016,0.9712278016615494,0,1
835.9904,67.07507233,67.07507233,67.08008848994028,50.780116116232314,16.299972373707966,13.326112112517434,0.9739604381923639,0,1
836.4724,66.91183383,66.91183383,66.91889380297395,50.7661207857342,16.152773017239753,13.17262592529889,0.9764127163734294,0,1
836.9546,66.73796261,66.73796261,66.75559623326818,50.75212584320381,16.003470390064372,13.020500127533602,0.9786917463941559,0,1
837.4366,66.599758,66.599758,66.59219708707334,50.73814289657404,15.854054190499305,12.869783504969677,0.9809101345058067,0,1
837.9188,66.43313551,66.43313551,66.42701854570034,50.724160340428945,15.70285820527139,12.720541011546766,0.9829555898368416,0,1
838.4009,66.2596437,66.2596437,66.26158963050584,50.71018687461033,15.55140275589551,12.572829463268986,0.9849131357961587,0,1
838.8831,66.07969449,66.07969449,66.09291955596187,50.6962167008912,15.396702855070671,12.426720567077066,0.986581809498753,0,1
839.3651,65.9244605,65.9244605,65.92019664873402,50.6822585075582,15.237938141175817,12.28224555728988,0.9878949114530705,0,1
839.8473,65.76083442,65.76083442,65.74609126418352,50.66830070973752,15.077790554445997,12.139465042491969,0.9890103191756088,0,1
840.3293,65.57731007,65.57731007,65.56979199808676,50.654354884549406,14.915437113537351,11.998417827393409,0.9898626427629629,0,1
840.8115,65.37668778,65.37668778,65.39269559349376,50.640409457384024,14.752286136109731,11.859160008542638,0.9905320605813384,0,1
841.2936,65.22367483,65.22367483,65.210200056024,50.62647310498106,14.583726951042934,11.721737636206791,0.9906944195409397,0,1
841.7758,65.03941282,65.03941282,65.02499545480464,50.61254004451003,14.412455410294612,11.586212027425272,0.9905117616881537,0,1
842.2578,64.83303661,64.83303661,64.83601631615802,50.59861894117009,14.237397374987935,11.452632507213561,0.9898929274055528,0,1
842.74,64.64791688,64.64791688,64.64759107706355,50.58469824086751,14.062892836196042,11.321067738574463,0.9891222669814758,0,1
843.222,64.44342299,64.44342299,64.45564115908383,50.57078948994897,13.884851669134854,11.191587750132413,0.9878974382871171,0,1
843.7042,64.26929193,64.26929193,64.2609372078939,50.556881144571705,13.704056063322199,11.06423880339391,0.9862553951503267,0,1
844.1863,64.06509346,64.06509346,64.06426195367357,50.54298185840254,13.521280095271024,10.939109479203797,0.9842309368852298,0,1
844.6685,63.88398414,63.88398414,63.86966872117275,50.52908586398799,13.340582857184764,10.816269469866109,0.9821047420003781,0,1
845.1505,63.66423186,63.66423186,63.67458766647515,50.51520180346906,13.159385863006086,10.695778083820484,0.9796771350967448,0,1
845.6327,63.46016579,63.46016579,63.47998128231366,50.501318153492974,12.978663128820685,10.5777067613311,0.9770062045925696,0,1
846.1147,63.28363045,63.28363045,63.28436388503023,50.48744642967198,12.796917455358255,10.46213406394508,0.9739642131716287,0,1
846.5969,63.08564896,63.08564896,63.090363521218535,50.473575118891205,12.61678840232733,10.349116167980533,0.9707388958158311,0,1
847.079,62.89151778,62.89151778,62.89641336805737,50.45971285177399,12.436700516283373,10.23871261533584,0.9671983552682651,0,1
847.5612,62.67649474,62.67649474,62.70115698752779,50.44585387622429,12.255303111303498,10.130987362443777,0.9632227046447674,0,1
848.0432,62.50110191,62.50110191,62.505801215331005,50.43200681135434,12.073794403976663,10.025991167602573,0.9588914781436219,0,1
848.5254,62.32076984,62.32076984,62.307832797112624,50.41816016451311,11.889672632599513,9.923770723443296,0.9539915884384313,0,1
849.0074,62.12909635,62.12909635,62.110416731627176,50.404325420617624,11.706091311009551,9.824357250313652,0.948762198529907,0,1
849.4896,61.90764437,61.90764437,61.909093323353225,50.39049109724171,11.518602226111518,9.727798174636982,0.9428287623076467,0,1
849.9717,61.72222204,61.72222204,61.70960011763895,50.376665801994626,11.332934315644323,9.634145776611593,0.9366441400647767,0,1
850.4539,61.50931347,61.50931347,61.504624543434964,50.36284379811818,11.141780745316787,9.543434234874285,0.9295931623810106,0,1
850.9359,61.28985627,61.28985627,61.29535290824045,50.349033681725146,10.946319226515307,9.455707098706315,0.9217524728873298,0,1
851.4181,61.08128183,61.08128183,61.08449716946635,50.33522399082716,10.749273178639193,9.3710197841145,0.9133335584715464,0,1
851.9001,60.87051689,60.87051689,60.86893012705053,50.32142617968511,10.54750394736542,9.289420897953363,0.90405490302508,0,1
852.3823,60.6495587,60.6495587,60.65159592064322,50.30762879652244,10.34396712412078,9.210981267686245,0.8941517989775737,0,1
852.8644,60.42356978,60.42356978,60.42770162282039,50.293840425963666,10.133861196856728,9.135756018293188,0.8831943021749681,0,1
853.3466,60.20587232,60.20587232,60.20098752415744,50.28005534656882,9.920932177588618,9.063790402404562,0.8714927934294898,0,1
853.8286,59.9691329,59.9691329,59.970980815180646,50.266282131480665,9.70469868369998,8.995175334300823,0.8589908036115792,0,1
854.3108,59.76282502,59.76282502,59.739259869260415,50.2525093493343,9.486750519926119,8.929964249653404,0.8458207499478945,0,1
854.7928,59.49067487,59.49067487,59.50166155271907,50.23874842377364,9.262913128945428,8.86822241411023,0.831601834750925,0,1
855.275,59.26556885,59.26556885,59.26255442998615,50.224987933632605,9.037566496353548,8.810021669307162,0.816718297303164,0,1
855.7571,59.02863235,59.02863235,59.02047421593581,50.21123644058028,8.809237775355534,8.755425035468107,0.8010351255082282,0,1
856.2393,58.77598046,58.77598046,58.775613844503965,50.19748823847544,8.578125606028529,8.704468682532546,0.7845716750788883,0,1
856.7213,58.54472511,58.54472511,58.530444479025064,50.1837518775201,8.346692601504962,8.657221345295635,0.7675555051415073,0,1
857.2035,58.26900153,58.26900153,58.28314977289888,50.17001595693374,8.113133815965142,8.613724972620075,0.74982887380517,0,1
857.6855,58.02711318,58.02711318,58.03507571840395,50.15629186978244,7.878783848621509,8.574034239607712,0.7315235978549262,0,1
858.1677,57.77361377,57.77361377,57.78539564229738,50.14256822547141,7.642827416825973,8.538173913097207,0.7125779279390909,0,1
858.6498,57.5337067,57.5337067,57.53543719871779,50.128853562743714,7.406583635974073,8.50618436200264,0.6931296383311063,0,1
859.132,57.26916247,57.26916247,57.28545901247392,50.115142190737245,7.170316821736677,8.478086952848201,0.6732228218396076,0,1
859.614,57.03510152,57.03510152,57.03760843515454,50.10144263674269,6.936165798411849,8.453919155757472,0.6530791034293879,0,1
860.0962,56.78628803,56.78628803,56.78613356565144,50.087743530524705,6.698390035126735,8.43369736452984,0.6321809915744563,0,1
860.5782,56.5413203,56.5413203,56.534705016759645,50.07405623461072,6.4606487821489225,8.417455277408484,0.6108963958010488,0,1
861.0604,56.29170528,56.29170528,56.28346196436343,50.060369388938064,6.223092575425369,8.405204874936409,0.5892667395504017,0,1
861.5425,56.01971178,56.01971178,56.03037130804765,50.04669150935317,5.983679798694482,8.396976158216745,0.5671255885494045,0,1
862.0247,55.77758783,55.77758783,55.77647819596528,50.033016920253445,5.743461275711837,8.392800499267683,0.544600997953671,0,1
862.5067,55.51467575,55.51467575,55.5191429733762,50.01935412604763,5.499788847328567,8.39269978284727,0.5214722388570646,0,1
862.9889,55.26160439,55.26160439,55.25875851523629,50.0056917870064,5.253066728229889,8.396699454853435,0.4978098119646492,0,1
863.4709,55.00587498,55.00587498,54.995028531372284,49.992041235157664,5.00298729621462,8.404846077372422,0.47361731859209777,0,1
863.9531,54.72817737,54.72817737,54.72755820883224,49.97839114093178,4.749167067900466,8.417156225363433,0.4488948660783317,0,1
864.4352,54.45178984,54.45178984,54.454124674984584,49.96474999730783,4.489374677676757,8.433667855552768,0.42346865386907134,0,1
864.9174,54.18622063,54.18622063,54.178902738858405,49.95111214392324,4.227790594935165,8.454418209522535,0.3977729733132647,0,1
865.3994,53.91094256,53.91094256,53.900289664526916,49.9374860623341,3.962803602192814,8.479442233477787,0.3716953909470077,0,1
865.8816,53.61996263,53.61996263,53.61795294998296,49.923860443278,3.694092506704955,8.508778765325983,0.34524691149616393,0,1
866.3636,53.33212468,53.33212468,53.3315065275508,49.910246588322494,3.4212599392283067,8.542475519136627,0.3184325632638692,0,1
866.8458,53.04659937,53.04659937,53.04083028670738,49.896633198351736,3.1441970883556465,8.580557490180832,0.2912865786048226,0,1
867.3279,52.74072763,52.74072763,52.747266891405,49.88302874350693,2.864238147898071,8.62305721259107,0.2639770583460422,0,1
867.8101,52.44860998,52.44860998,52.44903105457271,49.869427578645855,2.5796034759268522,8.669975606233129,0.23638456555144474,0,1
868.2921,52.14138181,52.14138181,52.149753751215414,49.85583816250135,2.2939155887140643,8.721354758671534,0.2088855730135828,0,1
868.7743,51.8482188,51.8482188,51.849899165929365,49.84224921623877,2.0076499496905953,8.777195202022833,0.1815635194610448,0,1
869.2563,51.56021621,51.56021621,51.5461464798653,49.82867201100442,1.7174744688608783,8.83751679782248,0.15415564038405755,0,1
869.7385,51.24130538,51.24130538,51.23984379944686,49.81509527809719,1.4247485213496702,8.902332636799716,0.12682655821537472,0,1
870.2206,50.92652901,50.92652901,50.93370262995357,49.801527464849656,1.1321751651039165,8.971643996249263,0.09985570024888431,0,1
870.7028,50.62051994,50.62051994,50.62631949350375,49.78796294132048,0.8383565521832708,9.04545922004072,0.0731518362481167,0,1
871.1848,50.32184285,50.32184285,50.31855733305591,49.77441014344857,0.5441471896073367,9.123779287346954,0.04682265678704536,0,1
871.667,50.00163892,50.00163892,50.01057731620726,49.760857822787884,0.24971949341937716,9.206599907611682,0.02091218147026544,0,1
872.149,49.69393081,49.69393081,49.702941386383785,49.74731722010265,-0.044375833718866886,9.29392485687803,-0.004505924559959999,0,1
872.6312,49.40275997,49.40275997,49.39292345614515,49.73377709706731,-0.3408536409221625,9.385754288682566,-0.029639295826027385,0,1
873.1133,49.07971391,49.07971391,49.08255046023147,49.72024587823524,-0.6376954180037728,9.482081922578466,-0.05429079346072943,0,1
873.5955,48.75183167,48.75183167,48.77060597657341,49.70671794884633,-0.9361119722729256,9.582894730190405,-0.07854102174499152,0,1
874.0775,48.45527324,48.45527324,48.4573091388454,49.69320172207496,-1.2358925832295569,9.688179453156435,-0.10235163474992279,0,1
874.5597,48.15093634,48.15093634,48.14297627182023,49.67968597982455,-1.5367097080043166,9.79794213730958,-0.12567748651043717,0,1
875.0417,47.82744056,47.82744056,47.827954993863386,49.66618193251638,-1.8382269386529941,9.912188350138024,-0.14847594097495193,0,1
875.5239,47.52353291,47.52353291,47.51018999695263,49.65267837216132,-2.1424883752086856,10.030905459036095,-0.17089704175225587,0,1
876.006,47.19673719,47.19673719,47.190562891908506,49.63918370056288,-2.4486208086543755,10.154095013535672,-0.19285585395175778,0,1
876.4882,46.86842092,46.86842092,46.868741938266794,49.62569231812262,-2.756950379855823,10.281748827772544,-0.21436578474956616,0,1
876.9702,46.53343885,46.53343885,46.54296567456298,49.61221261527973,-3.069246940716752,10.413857116791915,-0.23555132308356683,0,1
877.4524,46.21425688,46.21425688,46.214160836789205,49.59873340424797,-3.3845725674587683,10.55041333137749,-0.2563271409303934,0,1
877.9344,45.87887493,45.87887493,45.883606369891524,49.585265865144834,-3.7016594952533097,10.69141168289439,-0.2765886697920117,0,1
878.4166,45.53975277,45.53975277,45.548906859636546,49.57179882027843,-4.022891960641886,10.836837086418567,-0.29650679348852294,0,1
878.8987,45.20859061,45.20859061,45.2079657322812,49.55834064873177,-4.350374916450569,10.986695500149615,-0.31622356682073177,0,1
879.3809,44.88502364,44.88502364,44.865025265262574,49.54488576604853,-4.679860500785956,11.140987215232693,-0.33541974961684795,0,1
879.8629,44.52018815,44.52018815,44.51794815222891,49.53144253996211,-5.013494387733196,11.299689123945662,-0.3542461056340426,0,1
880.3451,44.17199656,44.17199656,44.164843824347244,49.517999812957385,-5.3531559886101405,11.462792437137056,-0.3728271988053963,0,1
880.8271,43.81010097,43.81010097,43.808632263778435,49.504568734887215,-5.69593647110878,11.630273032681664,-0.39095376569184764,0,1
881.3093,43.45412714,43.45412714,43.44948683968887,49.491138158317845,-6.041651318628972,11.802106766398063,-0.4086133641680014,0,1
881.7914,43.09456099,43.09456099,43.08607896952543,49.47771643964113,-6.391637470115697,11.978266175814099,-0.4258967501106741,0,1
882.2736,42.72510526,42.72510526,42.71877112391576,49.464298009523304,-6.745526885607546,12.158710002709979,-0.4427792091384246,0,1
882.7556,42.35119366,42.35119366,42.34974240738421,49.45089121302128,-7.101148805637067,12.34339939136432,-0.4591220527211595,0,1
883.2378,41.97267398,41.97267398,41.978585652565656,49.437484922851965,-7.4588992702863095,12.532284807734214,-0.47495958429515794,0,1
883.7198,41.6086843,41.6086843,41.606064324994556,49.42409025864273,-7.8180259336481726,12.725329701655031,-0.49025293415848914,0,1
884.202,41.212257,41.212257,41.23307403466439,49.410696103178765,-8.177622068514374,12.922491482649962,-0.5049574731800245,0,1
884.6841,40.83955966,40.83955966,40.85869849168302,49.397310790190176,-8.538612298507154,13.1237140905384,-0.5191442558056013,0,1
885.1663,40.4816025,40.4816025,40.4848945642525,49.38392876544614,-8.899034201193643,13.328936953166451,-0.5327088640644921,0,1
885.6483,40.11417119,40.11417119,40.11115111188571,49.370558351356465,-9.259407239470754,13.538112115588007,-0.5457000735022945,0,1
886.1305,39.72776668,39.72776668,39.736094423039695,49.35718845083093,-9.621094027791237,13.751176910201549,-0.5582143488062034,0,1
886.6125,39.36152675,39.36152675,39.361423089463365,49.34383015331057,-9.982407063847205,13.968085936049285,-0.5701686447117517,0,1
887.0947,38.99056157,38.99056157,38.98535267783539,49.33047237176041,-10.345119693925021,14.188787853684397,-0.5816806189665695,0,1
887.5768,38.6137441,38.6137441,38.60878051758694,49.31712341727811,-10.708342899691168,14.413235818528701,-0.5927142770614973,0,1
888.059,38.23516942,38.23516942,38.22947905810019,49.303777750716236,-11.074298692616047,14.641392205595062,-0.6034056258782264,0,1
888.541,37.84550626,37.84550626,37.84839240612896,49.29044367186685,-11.442051265737895,14.87320974322709,-0.613714233576898,0,1
889.0232,37.45512553,37.45512553,37.46420587922802,49.277110113793505,-11.812904234565487,15.10863247375656,-0.6237212844657772,0,1
889.5052,37.10376147,37.10376147,37.0768872894634,49.263788135789966,-12.186900846326566,15.347610057754613,-0.6334379242573148,0,1
889.9874,36.69139561,36.69139561,36.68749633493905,49.25046668096198,-12.56297034602293,15.590095178472447,-0.6428180818689503,0,1
890.4695,36.29563255,36.29563255,36.295553123556246,49.237154037804125,-12.941600914247879,15.836038930596276,-0.6518975565613336,0,1
890.9517,35.90611675,35.90611675,35.901844493294725,49.223844682232794,-13.32200018893807,16.085390675150006,-0.660647109454465,0,1
891.4337,35.4966013,35.4966013,35.50525151843367,49.21054689145168,-13.70529537301801,16.33809102095767,-0.6691337764442447,0,1
891.9159,35.10852436,35.10852436,35.10715665525616,49.19724962863887,-14.09009297338271,16.594091033480602,-0.677299510430539,0,1
892.3979,34.69637366,34.69637366,34.70713845446179,49.183963922980126,-14.476825468518335,16.853318092503887,-0.6851775371559817,0,1
892.8801,34.30646213,34.30646213,34.306088083235906,49.17067874768269,-14.864590664446787,17.11570629494116,-0.6927371352695333,0,1
893.3622,33.89366191,33.89366191,33.90381840492274,49.157402368667455,-15.253583963744717,17.38118148805386,-0.7000005427577896,0,1
893.8444,33.51439049,33.51439049,33.5008042482539,49.14412927689505,-15.64332502864115,17.64967098871527,-0.7069585361881137,0,1
894.3264,33.10030154,33.10030154,33.095792003497436,49.13086772701014,-16.035075723512705,17.921106989561007,-0.7136801360668132,0,1
894.8086,32.6822547,32.6822547,32.692738897142426,49.117606712266266,-16.42486781512384,18.19541230428032,-0.7200019260382636,0,1
895.2906,32.28807447,32.28807447,32.28802210367071,49.10435723178024,-16.81633512810953,18.472509189767965,-0.7260985735470054,0,1
895.7728,31.88184191,31.88184191,31.881885875027375,49.091108288821744,-17.209222413794368,18.75233731011703,-0.7319688430600906,0,1
896.2549,31.47136828,31.47136828,31.474917989378472,49.0778681267673,-17.602950137388827,19.03482110532292,-0.7375988561568599,0,1
896.7371,31.06222956,31.06222956,31.066201431156838,49.064631251602194,-17.998429820445356,19.31987866987372,-0.7430375719632462,0,1
897.2191,30.6622327,30.6622327,30.6588553538113,49.05140589544144,-18.39255054163014,19.60742894388186,-0.7481678560174034,0,1
897.7013,30.25048708,30.25048708,30.247704918195094,49.03818108157487,-18.790476163379775,19.897394407213515,-0.7532108823830208,0,1
898.1833,29.84412688,29.84412688,29.837902161529524,49.024967779089536,-19.187065617560012,20.18968755663202,-0.7579689780418813,0,1
898.6655,29.42010201,29.42010201,29.42453528867239,49.01175502127835,-19.587219732605956,20.48423180480021,-0.762646208929025,0,1
899.1476,29.01042534,29.01042534,29.010640035295474,48.99855102900284,-19.987910993707366,20.78095387103895,-0.7671311075600833,0,1
899.6298,28.59551136,28.59551136,28.59623757873124,48.985350323253414,-20.389112744522173,21.079766341611936,-0.7714325941815614,0,1
900.1118,28.17398354,28.17398354,28.178721745406634,48.97216111364479,-20.793439368238154,21.380586271743308,-0.7756575392771377,0,1
900.594,27.76093812,27.76093812,27.76066821993426,48.9589724534639,-21.19830423352964,21.683332682324867,-0.7797158088406626,0,1
901.076,27.34992945,27.34992945,27.339606140833247,48.945795281807214,-21.606189140973967,21.987904767625274,-0.7837067503652801,0,1
901.5582,26.93185675,26.93185675,26.91720345624352,48.93261866195171,-22.015415205708187,22.294223344755473,-0.7875749311468947,0,1
902.0403,26.48528246,26.48528246,26.492398603340614,48.919450792273324,-22.42705218893271,22.602193455254145,-0.7913654816586698,0,1
902.5225,26.08420241,26.08420241,26.06824459821476,48.90628620874796,-22.838041610533196,22.91172275505849,-0.794977544493446,0,1
903.0045,25.63113647,25.63113647,25.643786878224578,48.89313309851939,-23.249346220294814,23.22271502872913,-0.798453868926806,0,1
903.4867,25.21870518,25.21870518,25.217884151127492,48.87998054483257,-23.662096393705077,23.535074690284933,-0.8018407128882665,0,1
903.9688,24.80667092,24.80667092,24.79142200852861,48.866836731089066,-24.075414722560456,23.848720480207085,-0.8051144345269305,0,1
904.4509,24.36139502,24.36139502,24.36692642477902,48.853698927741036,-24.486772502962015,24.163543600091295,-0.8081991634737409,0,1
904.933,23.93971949,23.93971949,23.944174054867293,48.84056713347793,-24.89639307861064,24.479462449453237,-0.8111117179093887,0,1
905.4152,23.50612974,23.50612974,23.523540038443628,48.82743862498502,-25.303898586541393,24.796384226897445,-0.8138491930174788,0,1
905.8972,23.10257228,23.10257228,23.10493781917263,48.814321566964466,-25.709383747791836,25.11419592582891,-0.8164245647631919,0,1
906.3794,22.67849994,22.67849994,22.68805165253321,48.80120507258008,-26.11315342004687,25.432804149283616,-0.8188561957820466,0,1
906.8615,22.27733469,22.27733469,22.275115355125568,48.78809730279677,-26.512981947671204,25.752106137593763,-0.8210836016998633,0,1
907.3436,21.85249113,21.85249113,21.86357950605398,48.77499553554554,-26.911416029491562,26.0720167195885,-0.823194629434314,0,1
907.8257,21.43446933,21.43446933,21.454780480483535,48.76189976951589,-27.307119289032357,26.39242634224878,-0.8251564394905345,0,1
908.3079,21.05160652,21.05160652,21.04577132053258,48.74880728886379,-27.703035968331207,26.71324311500681,-0.8270649583665348,0,1
908.7899,20.65396192,20.65396192,20.638308965753247,48.735726235879206,-28.09741727012596,27.034379902860465,-0.8288731206680082,0,1
909.2721,20.24239483,20.24239483,20.232823039610718,48.72264575360565,-28.48982271399493,27.355732201692206,-0.8305747369275301,0,1
909.7542,19.83484777,19.83484777,19.82581247075816,48.70957398060069,-28.88376150984253,27.67719596618833,-0.83227763603843,0,1
910.2363,19.41721448,19.41721448,19.41942400473986,48.69650820226443,-29.277084197524573,27.998684557681912,-0.8339231586163093,0,1
910.7184,19.01163787,19.01163787,19.011378367096846,48.68344841728639,-29.672070050189546,28.320089278996807,-0.8355805901059957,0,1
911.2006,18.6239893,18.6239893,18.603692456792828,48.67039191728348,-30.066699460490653,28.641319115179442,-0.8371960143865038,0,1
911.6826,18.20486397,18.20486397,18.196597613200158,48.65734682216283,-30.46074920896267,28.962261921976037,-0.838767962098905,0,1
912.1647,17.78162387,17.78162387,17.79096079808738,48.64430500939629,-30.85334421130891,29.282804276682487,-0.8402773483931597,0,1
912.6469,17.38279613,17.38279613,17.384551586116157,48.631266481400026,-31.24671489528387,29.602836422283413,-0.8417894228838958,0,1
913.129,16.97046186,16.97046186,16.977744777077255,48.61823664479692,-31.640491867719668,29.922245653571753,-0.8432975133584696,0,1
913.6111,16.56736975,16.56736975,16.572262970313613,48.60521279368865,-32.032949823375034,30.240932809003027,-0.844759145859797,0,1
914.0932,16.16239904,16.16239904,16.168393229908254,48.5921949267647,-32.423801696856444,30.55877900810844,-0.8461716811557977,0,1
914.5753,15.77024869,15.77024869,15.766771595812152,48.57918304271455,-32.812411446902395,30.875675132846844,-0.847523328806362,0,1
915.0574,15.36598439,15.36598439,15.368147230833406,48.56617714022768,-33.19802990939427,31.191489767392685,-0.8488005027359798,0,1
915.5396,14.97749579,14.97749579,14.971645832696765,48.553174522094,-33.58152868939723,31.506125886799328,-0.850030233740664,0,1
916.0217,14.59536585,14.59536585,14.576651654275718,48.540180580042204,-33.96352892576648,31.819455899088464,-0.8512330311439875,0,1
916.5038,14.19104359,14.19104359,14.188336597185172,48.52719261562188,-34.33885601843671,32.13137446242878,-0.8522842948747362,0,1
916.9859,13.79586432,13.79586432,13.801838279414664,48.5142106275225,-34.712372348107834,32.44176837378522,-0.8533109380913407,0,1
917.468,13.4093762,13.4093762,13.41886176822016,48.50123461443356,-35.082372846213396,32.75053620941484,-0.854274962443426,0,1
917.9501,13.02275718,13.02275718,13.039614003151513,48.48826457504454,-35.448650571893026,33.05758027856761,-0.8551758017251929,0,1
918.4323,12.65990591,12.65990591,12.666261474970087,48.47529781958181,-35.80903634461173,33.36280264237465,-0.855966042094653,0,1
918.9144,12.30090917,12.30090917,12.294876876996243,48.46233972489949,-36.16746284790325,33.66608641654349,-0.85674487393282,0,1
919.3965,11.93194128,11.93194128,11.928912044098897,48.449387599985286,-36.52047555588639,33.96732641995814,-0.8574343496730445,0,1
919.8786,11.56277574,11.56277574,11.566719315318252,48.43644144352864,-36.86972212821039,34.26642264632965,-0.8580777664577958,0,1
920.3607,11.19978908,11.19978908,11.209084595672294,48.423501254219076,-37.21441665854678,34.56326180107545,-0.8586611334003695,0,1
920.8428,10.86850051,10.86850051,10.85600331759417,48.410567030746066,-37.55456371315189,34.85773753627111,-0.8591888214675603,0,1
921.325,10.49737464,10.49737464,10.50726972924733,48.397636090762674,-37.89036636151535,35.1497301629828,-0.8596698649047989,0,1
921.8071,10.17175328,10.17175328,10.161865996523568,48.384713796268,-38.222847799744436,35.439129643073926,-0.8601311924943853,0,1
922.2892,9.821460734,9.821460734,9.820580853935798,48.371797463678064,-38.55121660974227,35.725804041921954,-0.860558907286632,0,1
922.7713,9.497399105,9.497399105,9.481213029066238,48.358887091682334,-38.877674062616094,36.00965724650595,-0.8610049160278577,0,1
923.2534,9.130036242,9.130036242,9.145299038342475,48.34598267897031,-39.20068364062783,36.29056567871247,-0.8614380869777001,0,1
923.7355,8.827588727,8.827588727,8.812975444573274,48.33308422423146,-39.52010877965819,36.56841674040544,-0.861858496447935,0,1
924.2177,8.479752283,8.479752283,8.48420199185605,48.320189052535795,-39.83598706067974,36.84307454642768,-0.8622705282549566,0,1
924.6998,8.169110755,8.169110755,8.160093697176094,48.30730251104694,-40.14720881387085,37.114412213524055,-0.862653597189877,0,1
925.1819,7.837830037,7.837830037,7.840080173351973,48.29442192359943,-40.45434175024746,37.38231878644965,-0.8630230967142101,0,1
925.664,7.520686056,7.520686056,7.523175243596175,48.28154728888278,-40.7583720452866,37.64665994928598,-0.863403369057442,0,1
926.1461,7.220273428,7.220273428,7.214417276227758,48.26867860558646,-41.0542613293587,37.90732595671289,-0.8636908847925993,0,1
926.6282,6.914436407,6.914436407,6.909263096330082,48.25581587239995,-41.34655277606987,38.164185274357074,-0.8639854605672467,0,1
927.1104,6.598716776,6.598716776,6.611278387896285,48.242956421800386,-41.6316780339041,38.4171293178274,-0.8642154693394519,0,1
927.5925,6.320772236,6.320772236,6.320799458899558,48.230105586135494,-41.909306127235936,38.66603029989121,-0.8643782816735995,0,1
928.0746,6.021683124,6.021683124,6.03757092725556,48.2172606966486,-42.17968976939304,38.910772443976164,-0.8644829831510221,0,1
928.5567,5.74688372,5.74688372,5.756481490151281,48.204421752029184,-42.4479402618779,39.151233314114876,-0.8646374278451805,0,1
929.0388,5.491756212,5.491756212,5.487343189411174,48.191588750966744,-42.70424556155557,39.38730453545616,-0.864644626746683,0,1
929.5209,5.221690746,5.221690746,5.2230133411051956,48.178761692150744,-42.95574835104555,39.618865146626646,-0.8646535096633324,0,1
930.0031,4.961533268,4.961533268,4.967044447124813,48.16593791545566,-43.198893468330844,39.84580066109368,-0.8645954362708086,0,1
930.4852,4.728601483,4.728601483,4.715993907004188,48.1531227384329,-43.43712883142871,40.06799237410391,-0.8645426524390672,0,1
930.9673,4.469217905,4.469217905,4.471756769855777,48.140313499724776,-43.668556729868996,40.28531715487858,-0.8644601556672469,0,1
931.4494,4.238341507,4.238341507,4.234020854522664,48.12751019802077,-43.89348934349811,40.49767176951745,-0.8643567386138049,0,1
931.9315,4.013499674,4.013499674,4.002693759815902,48.114712832010355,-44.11201907219446,40.704935190138116,-0.8642370671678324,0,1
932.4136,3.76494958,3.76494958,3.7766716318806313,48.101921400383034,-44.3252497685024,40.90701043317123,-0.8641248929350496,0,1
932.8958,3.549777154,3.549777154,3.557166302142157,48.08913325040079,-44.531966948258635,41.10377681398648,-0.8639990536326295,0,1
933.3779,3.372856064,3.372856064,3.3416735970771057,48.07635368483835,-44.73468008776125,41.29511768560533,-0.863910557596848,0,1
